incident_id,source,description,target,text_unit_id,relationship_id,document_id
14291,ACCIDENT - COLABORATOR SENTIENCE BACK PAIN AFTER LIFTING ROV TOOL WEIGHT,"NONE
USED_IN","COLABORATOR NAME (NOT PROVIDED IN INPUT, SO NO RELATION TUPLE)",4427998408090dc608d2c6fbfb1afa71e32e5b35aa1fb5a660019657eff7856f5802c954450cee0974983f57ff54952a4796e1efb5e315c2ccd3236dfa5b2c0b,7b70f0e7-0942-407c-9295-21c8176cbf1c,006eb4672389b116500906e92d1985a459b27278be8ed7cffaa72055cf13d4aa4eeed338e6eead29673380cec9d8e34c15396e13b88c85c0faf58245b3ad62d6
14291,ACCIDENT - COLABORATOR SENTIENCE BACK PAIN AFTER LIFTING ROV TOOL WEIGHT,OCCURRED_AT,DEEP STAR PLSV2 ABERDEEN UK CAMPUS,4427998408090dc608d2c6fbfb1afa71e32e5b35aa1fb5a660019657eff7856f5802c954450cee0974983f57ff54952a4796e1efb5e315c2ccd3236dfa5b2c0b,43b190ea-d82d-4ba0-86fc-17f9bfe27e7a,006eb4672389b116500906e92d1985a459b27278be8ed7cffaa72055cf13d4aa4eeed338e6eead29673380cec9d8e34c15396e13b88c85c0faf58245b3ad62d6
14291,ACCIDENT - COLABORATOR SENTIENCE BACK PAIN AFTER LIFTING ROV TOOL WEIGHT,OCCURRED_AT,4/19/2TERM DATE,4427998408090dc608d2c6fbfb1afa71e32e5b35aa1fb5a660019657eff7856f5802c954450cee0974983f57ff54952a4796e1efb5e315c2ccd3236dfa5b2c0b,fedea637-289a-444d-9f5e-5fbecf6bd9b7,006eb4672389b116500906e92d1985a459b27278be8ed7cffaa72055cf13d4aa4eeed338e6eead29673380cec9d8e34c15396e13b88c85c0faf58245b3ad62d6
14291,ACCIDENT - COLABORATOR SENTIENCE BACK PAIN AFTER LIFTING ROV TOOL WEIGHT,CAUSED_BY,ROV TOOL WEIGHT 30 KG,4427998408090dc608d2c6fbfb1afa71e32e5b35aa1fb5a660019657eff7856f5802c954450cee0974983f57ff54952a4796e1efb5e315c2ccd3236dfa5b2c0b,bd715fd2-b962-4cf6-9925-d8da57761290,006eb4672389b116500906e92d1985a459b27278be8ed7cffaa72055cf13d4aa4eeed338e6eead29673380cec9d8e34c15396e13b88c85c0faf58245b3ad62d6
14291,ACCIDENT - COLABORATOR SENTIENCE BACK PAIN AFTER LIFTING ROV TOOL WEIGHT,"RESULTED_IN
AFFECTED",COLABORATOR SENTIENCE BACK PAIN AFTER LIFTING ROV TOOL WEIGHT,4427998408090dc608d2c6fbfb1afa71e32e5b35aa1fb5a660019657eff7856f5802c954450cee0974983f57ff54952a4796e1efb5e315c2ccd3236dfa5b2c0b,7db896af-21bd-4ed7-b336-d785662d1fe4,006eb4672389b116500906e92d1985a459b27278be8ed7cffaa72055cf13d4aa4eeed338e6eead29673380cec9d8e34c15396e13b88c85c0faf58245b3ad62d6
14291,ACCIDENT 14291 - FIRST AID TREATMENT FOR BACK PAIN IN MERO 1 FIELD.,INVOLVED,ROV TEAM MEMBER,94b25f9dd158c0995cae501340eaa50d56add395ca26a081da670f8ce182db9edd70c585df4b2d2c5645e539c65d7cbdf4fb683f107669e7f53abdaf02d9c253,58c8ab49-8ec6-44fb-984c-8ff021b2ebf3,006eb4672389b116500906e92d1985a459b27278be8ed7cffaa72055cf13d4aa4eeed338e6eead29673380cec9d8e34c15396e13b88c85c0faf58245b3ad62d6
14291,ACCIDENT 14291 - FIRST AID TREATMENT FOR BACK PAIN IN MERO 1 FIELD.,USED_IN,30KG TOOL WEIGHT,94b25f9dd158c0995cae501340eaa50d56add395ca26a081da670f8ce182db9edd70c585df4b2d2c5645e539c65d7cbdf4fb683f107669e7f53abdaf02d9c253,adb5109b-017c-4b1d-b0e4-4155de2f51cf,006eb4672389b116500906e92d1985a459b27278be8ed7cffaa72055cf13d4aa4eeed338e6eead29673380cec9d8e34c15396e13b88c85c0faf58245b3ad62d6
14291,ACCIDENT - COLABORATOR SENTIENCE BACK PAIN AFTER LIFTING ROV TOOL WEIGHT,N/A,"ROV OPERATION TEAM (NOT PROVIDED IN INPUT, SO NO RELATION TUPLE)",4427998408090dc608d2c6fbfb1afa71e32e5b35aa1fb5a660019657eff7856f5802c954450cee0974983f57ff54952a4796e1efb5e315c2ccd3236dfa5b2c0b,c9a5de73-c4e6-41b4-828d-345a82f9cef5,006eb4672389b116500906e92d1985a459b27278be8ed7cffaa72055cf13d4aa4eeed338e6eead29673380cec9d8e34c15396e13b88c85c0faf58245b3ad62d6
14291,ACCIDENT - COLABORATOR SENTIENCE BACK PAIN AFTER LIFTING ROV TOOL WEIGHT,N/A,"COLLECTIVE EQUIPMENT (NOT PROVIDED IN INPUT, SO NO RELATION TUPLE)",4427998408090dc608d2c6fbfb1afa71e32e5b35aa1fb5a660019657eff7856f5802c954450cee0974983f57ff54952a4796e1efb5e315c2ccd3236dfa5b2c0b,b8ff11ef-f5d7-4f36-a22d-98ba1a1667f8,006eb4672389b116500906e92d1985a459b27278be8ed7cffaa72055cf13d4aa4eeed338e6eead29673380cec9d8e34c15396e13b88c85c0faf58245b3ad62d6
14428,NEAR MISS 14428 - LATE REPORTING GAS CYLINDER TOPPLED WITHIN THE RAKES DURING YARD ARRANGEMENTS,CAUSED_BY,GAS CYLINDERS,c5764d2b5a365376e426ecc4211afd4602f4cd928daf260ca94e59c5504c939592af13918d522d37f6d4f4ecd695ac4b4ad136ea92887e8c19f5a7a9c3d9f602,82934439-9ed0-48af-94c5-8e7a4b45dd8d,556f1fc93a4c033004de619679f6662307d8115db9b6e8fdbe0bab28c8137ec5c743ac7ada5bd63c1f7232b6f34839aff16424e1b5382a76cf89e67d139a543b
14428,NEAR MISS 14428 - LATE REPORTING GAS CYLINDER TOPPLED WITHIN THE RAKES DURING YARD ARRANGEMENTS,OCCURRED_AT,"TAFKORI OPERATIONAL BASE, TAKORADI",c5764d2b5a365376e426ecc4211afd4602f4cd928daf260ca94e59c5504c939592af13918d522d37f6d4f4ecd695ac4b4ad136ea92887e8c19f5a7a9c3d9f602,7551ad70-7bb8-4842-9d63-d27358fe8a78,556f1fc93a4c033004de619679f6662307d8115db9b6e8fdbe0bab28c8137ec5c743ac7ada5bd63c1f7232b6f34839aff16424e1b5382a76cf89e67d139a543b
14551,"""ACCIDENT 14551 - NON WORK RELATED INJURY TOE WHILE EXERCISING (OF SHIFT) GYM""",INVOLVED,WORKER'S RIGHT BIG TOE,bcdf25845d7f969787c5ad0ef5943f7156aecdf7001bac7cdb72aad782810e1d215bff92b0ef6d01cbf693a20f164595d1871ff1e518f584f165e940c3d49354,38b1bc72-972c-4f50-9397-eb7a75e9ac0e,ea554fbf782e47219309a4af909aec9830c7115f35f698f1c50083ee04c9c1ff8d924fc8a352ec9fcc53ed60d1bb6c69295f8aa896def5647df376659daa99a0
14584,NEAR MISS 14584 - S15 WAREHOUSE CONNECTOR ROLL WHILE LIFTED,INVOLVED,CONNECTOR,72771060b300fb5099c41ad9d04fbb32aea17b8bde7239d1e6274ee25d2b3dcf7ed47d48d44f6fc80dee5f01ee0822d57f45d7cf3855c0d08986ac3f05725528,89597322-2f5c-4fca-a509-77faae2bd28e,ba697852e2033cc5e68d537b0e2249bd5fa3981454ab32507ecf0cd8ca7f43768ed04e02677290fb23a5b02e4a9e9ee14c14134bee3ea8b9f1209d6069d7a901
14584,NEAR MISS 14584 - S15 WAREHOUSE CONNECTOR ROLL WHILE LIFTED,INVOLVED,OVERHEAD CRAFT,72771060b300fb5099c41ad9d04fbb32aea17b8bde7239d1e6274ee25d2b3dcf7ed47d48d44f6fc80dee5f01ee0822d57f45d7cf3855c0d08986ac3f05725528,8aafb9fa-c39c-470b-8a2e-757fe87d6527,ba697852e2033cc5e68d537b0e2249bd5fa3981454ab32507ecf0cd8ca7f43768ed04e02677290fb23a5b02e4a9e9ee14c14134bee3ea8b9f1209d6069d7a901
14974,ACCIDENT 14974 - LEFT LITTLE FINGER OF A BANKSMAN HIT BY GOOSENIKE AGAINST YOKE FRAME,REPORTED_DATE,"REPORTED TO THE WORKPLACE AFTER X-RAY RESULT ASSESSED AND COMPLETED BY MEDICAL DOCTOR AT TULLOW GHANA, LTD.<|""BANKSMAN'S LEFT LITTLE FINGER",ec2de13214a355841a4807db1d78e7b728742c1eef15207d5653780a05209daedfc189108df7230e2979b1deb665dc8c75c6e7bd85b3ec2ecea889da75575660,a0b1f1f4-e79a-405f-8332-bb14c7e3837b,8c03fda7a02d591a12e0e8cfc9e3bd41051083cfcf651f1d24eb60b0d7ce2361457dea0159a88a81a46c529af80e8e5a85e0a8bc775dc811e5646caa2568421b
14974,ACCIDENT 14974 - LEFT LITTLE FINGER OF A BANKSMAN HIT BY GOOSENIKE AGAINST YOKE FRAME,MITIGATED_RISK,"TFMC SUBSEAFR OPERATING CENTER PARIS, FRANCE",ec2de13214a355841a4807db1d78e7b728742c1eef15207d5653780a05209daedfc189108df7230e2979b1deb665dc8c75c6e7bd85b3ec2ecea889da75575660,07758070-5592-4972-a040-b549c684770d,8c03fda7a02d591a12e0e8cfc9e3bd41051083cfcf651f1d24eb60b0d7ce2361457dea0159a88a81a46c529af80e8e5a85e0a8bc775dc811e5646caa2568421b
14974,ACCIDENT 14974 - LEFT LITTLE FINGER OF A BANKSMAN HIT BY GOOSENIKE AGAINST YOKE FRAME,INVOLVED_BY,"TECHNIPFMCFAC-ORSAMA FRABICATION SITE APOWA, GHANA",ec2de13214a355841a4807db1d78e7b728742c1eef15207d5653780a05209daedfc189108df7230e2979b1deb665dc8c75c6e7bd85b3ec2ecea889da75575660,88e5f1bc-6f14-4aa3-97d2-d9b1142548fa,8c03fda7a02d591a12e0e8cfc9e3bd41051083cfcf651f1d24eb60b0d7ce2361457dea0159a88a81a46c529af80e8e5a85e0a8bc775dc811e5646caa2568421b
14974,ACCIDENT 14974 - LEFT LITTLE FINGER OF A BANKSMAN HIT BY GOOSENIKE AGAINST YOKE FRAME,OCCURRED_AT,2023-04-18,ec2de13214a355841a4807db1d78e7b728742c1eef15207d5653780a05209daedfc189108df7230e2979b1deb665dc8c75c6e7bd85b3ec2ecea889da75575660,7bf3fa5e-802a-4571-8cc4-6ac0be1405e8,8c03fda7a02d591a12e0e8cfc9e3bd41051083cfcf651f1d24eb60b0d7ce2361457dea0159a88a81a46c529af80e8e5a85e0a8bc775dc811e5646caa2568421b
14974,ACCIDENT 14974 - LEFT LITTLE FINGER OF A BANKSMAN HIT BY GOOSENIKE AGAINST YOKE FRAME,OCCURRED_AT,"ONE AIRPORT SQUARE, ACCOSTA, GHANA",ec2de13214a355841a4807db1d78e7b728742c1eef15207d5653780a05209daedfc189108df7230e2979b1deb665dc8c75c6e7bd85b3ec2ecea889da75575660,b98e1618-a093-4904-b132-91c29a3bf934,8c03fda7a02d591a12e0e8cfc9e3bd41051083cfcf651f1d24eb60b0d7ce2361457dea0159a88a81a46c529af80e8e5a85e0a8bc775dc811e5646caa2568421b
14974,ACCIDENT 14974 - LEFT LITTLE FINGER OF A BANKSMAN HIT BY GOOSENIKE AGAINST YOKE FRAME,AFFECTED_BY,BANKSMAN'S LEFT LITTLE FINGER,ec2de13214a355841a4807db1d78e7b728742c1eef15207d5653780a05209daedfc189108df7230e2979b1deb665dc8c75c6e7bd85b3ec2ecea889da75575660,61315afd-21e1-41a1-8630-3e5f3537faed,8c03fda7a02d591a12e0e8cfc9e3bd41051083cfcf651f1d24eb60b0d7ce2361457dea0159a88a81a46c529af80e8e5a85e0a8bc775dc811e5646caa2568421b
14974,ACCIDENT 14974 - LEFT LITTLE FINGER OF A BANKSMAN HIT BY GOOSENIKE AGAINST YOKE FRAME,CAUSED_BY,GOOSENIKE WITH HUB,ec2de13214a355841a4807db1d78e7b728742c1eef15207d5653780a05209daedfc189108df7230e2979b1deb665dc8c75c6e7bd85b3ec2ecea889da75575660,27da0a24-cbe7-4359-8986-099f729ceadb,8c03fda7a02d591a12e0e8cfc9e3bd41051083cfcf651f1d24eb60b0d7ce2361457dea0159a88a81a46c529af80e8e5a85e0a8bc775dc811e5646caa2568421b
15165,NEAR MISS 15165 - BURST HOSENE,"<OCCURRED_AT
<WORK_RELATIONSHIP",N/A - NON PROJECT SPECIFIC,6a3679b2d6fbc453f29c0c5b77514823dcc127679eab64401f35460c29965bd0fea658a5ebafae8c53de1d3c4e6a63bfc43daa4c849dfedc1415d111905c48d1,f9fed278-9552-489d-b928-9262b0c0fb78,ec4c8cd82cf9a34e42456fd0cb34f25c45a1a0a432358471618702361c1799ba9ab7160ee3c7b4c41cff3137113464c123a0aede9b01c5ae9fd9addcf5908081
15165,NEAR MISS 15165 - BURST HOSENE,<CAUSED_BY,DWP PRESSURE TEST 20T FORKLIFT DENTED HOSENE,6a3679b2d6fbc453f29c0c5b77514823dcc127679eab64401f35460c29965bd0fea658a5ebafae8c53de1d3c4e6a63bfc43daa4c849dfedc1415d111905c48d1,02000d2a-f64a-401f-947c-69cc69996620,ec4c8cd82cf9a34e42456fd0cb34f25c45a1a0a432358471618702361c1799ba9ab7160ee3c7b4c41cff3137113464c123a0aede9b01c5ae9fd9addcf5908081
15218,ACCIDENT 15218 - ACCIDENT IN THE GENERATOR AREA OF ACU SPOOLBASE,CAUSED_BY,ACCIDENT DUE TO FUEL TANK LEAKAGE FROM COMPRESSOR,04679ef39452f69391d6c953a982dbce61cb9211e8e8a3564302092d25b58d3bbcd315250b3b95eefda9d19adc891aee1a832947f6ffd778009657d61e9ac407,4f95fd6f-47ab-41a4-a26b-7e56d19178d1,006f86d68d07470af31e474ca2443b37809fa2395f02b5041d8f09e15d7996ad62a994845b9a29bbb7c575f69c6cd4e79865e3709996d4a44ca5c8744def1ddb
15218,ACCIDENT 15218 - ACCIDENT IN THE GENERATOR AREA OF ACU SPOOLBASE,CAUSED_BY,DIESEL OIL LEAKAGE TO SOIL AT LOCATION BASED ON TFMC640 CODE DURING NIGHT SHIFT OPERATIONS,04679ef39452f69391d6c953a982dbce61cb9211e8e8a3564302092d25b58d3bbcd315250b3b95eefda9d19adc891aee1a832947f6ffd778009657d61e9ac407,98e39f1b-b04f-4739-a164-7e9085e60e9f,006f86d68d07470af31e474ca2443b37809fa2395f02b5041d8f09e15d7996ad62a994845b9a29bbb7c575f69c6cd4e79865e3709996d4a44ca5c8744def1ddb
15218,ACCIDENT 15218 - ACCIDENT IN THE GENERATOR AREA OF ACU SPOOLBASE,USED_IN,COMPRESSOR,04679ef39452f69391d6c953a982dbce61cb9211e8e8a3564302092d25b58d3bbcd315250b3b95eefda9d19adc891aee1a832947f6ffd778009657d61e9ac407,76f9325a-307d-430b-b434-d0929b2e6238,006f86d68d07470af31e474ca2443b37809fa2395f02b5041d8f09e15d7996ad62a994845b9a29bbb7c575f69c6cd4e79865e3709996d4a44ca5c8744def1ddb
15218,ACCIDENT 15218 - ACCIDENT IN THE GENERATOR AREA OF ACU SPOOLBASE,LOCATED_AT,ACCUMULATION SITE FOR DIESEL OIL LEAKAGES AND WASTE MANAGEMENT FACILITY AT LOCATION 640 TFMC CODE BASED IN THE GENERATOR AREA OF ACU SPOOLBASE,04679ef39452f69391d6c953a982dbce61cb9211e8e8a3564302092d25b58d3bbcd315250b3b95eefda9d19adc891aee1a832947f6ffd778009657d61e9ac407,1c52d93a-6360-4cdf-ad08-63f8a0cea6fc,006f86d68d07470af31e474ca2443b37809fa2395f02b5041d8f09e15d7996ad62a994845b9a29bbb7c575f69c6cd4e79865e3709996d4a44ca5c8744def1ddb
16144,ACCIDENT 16144 - ELECTRIC PALLET TRUCK FL1296 BODY DENT AND DISLOCATED COVER,OCCURRED_AT,SURFACE MANUFACTURING AFTERMARKET & TRAINING FACILITY DHARAN,376f9b116516f5b122c32b8f224a345fef112632ef51a6efcaeddab672cee119c482844adb276effb6403cb2941b7eecfb25773d42cd7423d92ea1a337227ee8,ba4edde8-a993-4bca-bd59-d1800206b5a4,668472913cebce0e454aec2223278a6f835c96bde526ab52c060666e4213167e4e7d26cd9cbfa0bad6ecb658c8a57a092105220f4a5c736445436f66cd8d938d
16144,ACCIDENT 16144 - ELECTRIC PALLET TRUCK FL1296 BODY DENT AND DISLOCATED COVER,INVOLVED,FL1296 ELECTRIC PALLET TRUCK,376f9b116516f5b122c32b8f224a345fef112632ef51a6efcaeddab672cee119c482844adb276effb6403cb2941b7eecfb25773d42cd7423d92ea1a337227ee8,2461b8c0-0092-4700-a5f0-4a3bfd7e81bd,668472913cebce0e454aec2223278a6f835c96bde526ab52c060666e4213167e4e7d26cd9cbfa0bad6ecb658c8a57a092105220f4a5c736445436f66cd8d938d
16144,ACCIDENT 16144 - ELECTRIC PALLET TRUCK FL1296 BODY DENT AND DISLOCATED COVER,OCCURRED_AT,2023-0808-08-11,376f9b116516f5b122c32b8f224a345fef112632ef51a6efcaeddab672cee119c482844adb276effb6403cb2941b7eecfb25773d42cd7423d92ea1a337227ee8,fa1cbb98-8539-4bc0-b635-a97557bcd9e9,668472913cebce0e454aec2223278a6f835c96bde526ab52c060666e4213167e4e7d26cd9cbfa0bad6ecb658c8a57a092105220f4a5c736445436f66cd8d938d
16201,NEAR MISS 16201 - DESMOULEMENT DE SISTEM WELLFLEX. SHELLED PAD 20,OCCURRED_AT,TECHNIPFMC SERVICE BASE NEUQUEN,1846cbf09888cd0b89fccda8abcfbd185e980e7fc602342801e3ef40da49033b7d641daa19f913529e649df914ce2047b1aa4822c7e16fd58c5314a4ab5c1eb4,e34eccb0-7ee5-45f9-a9d7-7788171be3aa,15e71a8f581fd62ebab08166f8899c93832601921495de7240817d94f6854375a0295d70036fb193944367a2592538e408a4c43dcbd7e8ca731db0c5107996f3
16201,NEAR MISS 16201 - DESMOULEMENT DE SISTEM WELLFLEX. SHELLED PAD 20,USED_IN,SHELLED PAD 20,1846cbf09888cd0b89fccda8abcfbd185e980e7fc602342801e3ef40da49033b7d641daa19f913529e649df914ce2047b1aa4822c7e16fd58c5314a4ab5c1eb4,dd8fdd8b-d2ba-4902-ad2a-181a97b462fb,15e71a8f581fd62ebab08166f8899c93832601921495de7240817d94f6854375a0295d70036fb193944367a2592538e408a4c43dcbd7e8ca731db0c5107996f3
16201,NEAR MISS 16201 - DESMOULEMENT DE SISTEM WELLFLEX. SHELLED PAD 20,OCCURRED_AT,IZAJE GRAMS (RED COLOR),1846cbf09888cd0b89fccda8abcfbd185e980e7fc602342801e3ef40da49033b7d641daa19f913529e649df914ce2047b1aa4822c7e16fd58c5314a4ab5c1eb4,ab62591b-9607-4c45-9ccc-528b70f8f2c6,15e71a8f581fd62ebab08166f8899c93832601921495de7240817d94f6854375a0295d70036fb193944367a2592538e408a4c43dcbd7e8ca731db0c5107996f3
16608,ACCIDENT 16608 - FIRE ACCIDENT IN MALE TOILET DUE TO OVERHEATING HAND DRYER MOTOR,OCCURRED_AT,"LUANDA SERVICE BASE, LUANDA",509d7324f13c9b3e8026d00217c7718ce415b883343e4248bf3418829aeae4453ca1b12a86603ef24ba9b598120856d3dd2bc86f976749aa6cf45d832df982a6,50411e8d-4d24-4d43-85d2-7020e5f2623c,54d125803ef4fe235652b79b2869a2e1b74b60280ebdd88ffd4480dc7ed53dece02659eafdc538b0ad4284c1364e63ffe9fce84225ebd90759bb29fd6ba008da
16608,ACCIDENT 16608 - FIRE ACCIDENT IN MALE TOILET DUE TO OVERHEATING HAND DRYER MOTOR,INVOLVED,HAND DRYER MACHINE,509d7324f13c9b3e8026d00217c7718ce415b883343e4248bf3418829aeae4453ca1b12a86603ef24ba9b598120856d3dd2bc86f976749aa6cf45d832df982a6,3fde0d2a-4832-421f-92a1-779076a5aa87,54d125803ef4fe235652b79b2869a2e1b74b60280ebdd88ffd4480dc7ed53dece02659eafdc538b0ad4284c1364e63ffe9fce84225ebd90759bb29fd6ba008da
16684,"""ENTITY""",EQUIPMENT,FORKLFETT,3ac4ccd85068a0c9ba478693609c5b228466d49e54548a33852efe86d896ca8acb0d369bda5792ca95922b586559069efe779680d6d8b6f789574f48b882a327,0778ed96-86a9-493b-a3df-e3ee3fa4b436,45ec97fbc7d809138dc9804264e86b5f1d3334602721ca9edf46959b074d69fb28c8fc7d854a0649ee7b606254f3ec3e1e3e02b43cd4802eeedebc262b460a90
16870,ACCIDENT 16870 - HAND CUTDURING PACKING OPERATIONS,RESULTED_IN,TECHNICIAN,0ba4e2812bee43123af32795bbaa87df6877fe7b9b6791cf3c917b07ad60c682fe44889213aaa5e1a8ea2303067a71e46c4c45b356bcf1d62b7af95e160db61d,30ea4896-cb56-46fd-8b09-8684c7e0c8d9,41d1cba2cc0018d9d6b6dafcc29ec8464f5f4552cbb418136d82d787fa11b8ee45d513ad65b59a3d664ea8c4ad88955a01f72a965f9f7cdd9d9bc85e8b7fca81
16870,ACCIDENT 16870 - HAND CUTDURING PACKING OPERATIONS,OCCURRED_AT,AGOTNES FACILITY,0ba4e2812bee43123af32795bbaa87df6877fe7b9b6791cf3c917b07ad60c682fe44889213aaa5e1a8ea2303067a71e46c4c45b356bcf1d62b7af95e160db61d,9914b3a2-187a-4ffd-804d-9185aa7883ee,41d1cba2cc0018d9d6b6dafcc29ec8464f5f4552cbb418136d82d787fa11b8ee45d513ad65b59a3d664ea8c4ad88955a01f72a965f9f7cdd9d9bc85e8b7fca81
16870,ACCIDENT 16870 - HAND CUTDURING PACKING OPERATIONS,USED_IN,PALLET,0ba4e2812bee43123af32795bbaa87df6877fe7b9b6791cf3c917b07ad60c682fe44889213aaa5e1a8ea2303067a71e46c4c45b356bcf1d62b7af95e160db61d,824ae627-5b92-4ff3-a97b-d1a584d0731f,41d1cba2cc0018d9d6b6dafcc29ec8464f5f4552cbb418136d82d787fa11b8ee45d513ad65b59a3d664ea8c4ad88955a01f72a965f9f7cdd9d9bc85e8b7fca81
16932,"""ACCIDENT_324 - FORKLIFT REVERSING DURING TURN""",OCCURED_AT,NUSAJAYA CAMPUS 2,952d0b20cd9901c3734ac05e11ab0002703696d6640c4e9c7d63c6be68fdbc21b9ee2262fd83e8a0089636f37037a2e193b5a0b85e220e3c914771beab3650aa,deea77c9-12ca-4328-a1ab-3159ed5b80b8,57550e33eee86408b0666a6a63de54169722c91800c6f80dcb698721e301611265fc1fe427f0e7681929155d810e986d979d2d33f91b80f882d198aee8c31b29
16932,"""ACCIDENT_324 - FORKLIFT DENTED PARKING DELIVERY TRUCK""",INVOLVED,FORKLIFT,952d0b20cd9901c3734ac05e11ab0002703696d6640c4e9c7d63c6be68fdbc21b9ee2262fd83e8a0089636f37037a2e193b5a0b85e220e3c914771beab3650aa,4d4055ba-8030-4158-9250-fdc4e8c025b9,57550e33eee86408b0666a6a63de54169722c91800c6f80dcb698721e301611265fc1fe427f0e7681929155d810e986d979d2d33f91b80f882d198aee8c31b29
16932,"""ACCIDENT_324 - DHL TRUCK THAT WAS HIT BY FORKLIFT AT NUSA JAYA CAMPUS ON JANUARY 11TH, 2022""",DATE,2022-01-11,952d0b20cd9901c3734ac05e11ab0002703696d6640c4e9c7d63c6be68fdbc21b9ee2262fd83e8a0089636f37037a2e193b5a0b85e220e3c914771beab3650aa,15a7e226-f001-4c05-8b01-079f1d621fcd,57550e33eee86408b0666a6a63de54169722c91800c6f80dcb698721e301611265fc1fe427f0e7681929155d810e986d979d2d33f91b80f882d198aee8c31b29
16932,"""ACCIDENT_324 - 20TON FORKLIFT STRUCK DHL TRUCK""",OCCURRED_AT,DHL TRUCK,952d0b20cd9901c3734ac05e11ab0002703696d6640c4e9c7d63c6be68fdbc21b9ee2262fd83e8a0089636f37037a2e193b5a0b85e220e3c914771beab3650aa,cb8d45fa-e077-4a4e-ad60-7d8af1abcfe9,57550e33eee86408b0666a6a63de54169722c91800c6f80dcb698721e301611265fc1fe427f0e7681929155d810e986d979d2d33f91b80f882d198aee8c31b29
16932,NUSAJAYA CAMPUS 2,OCCURRED_AT,"""ACCIDENT_324 - DHL TRUCK THAT WAS HIT BY FORKLIFT AT NUSA JAYA CAMPUS ON JANUARY 11TH, 2022""",952d0b20cd9901c3734ac05e11ab0002703696d6640c4e9c7d63c6be68fdbc21b9ee2262fd83e8a0089636f37037a2e193b5a0b85e220e3c914771beab3650aa,45b53007-fdce-4a22-b48a-ceb7d4249435,57550e33eee86408b0666a6a63de54169722c91800c6f80dcb698721e301611265fc1fe427f0e7681929155d810e986d979d2d33f91b80f882d198aee8c31b29
17132,ACCIDENT 17132 - RIGHT FOOT STRUCK BY PRIY BAR DUE TO EMPLOYEE ASSISTANCE IN REMOVING T-BLOCK,CAUSED_BY,PRIY BAR,c10a9e885f97932e8287354b9295e377ac24a8543367b391e296b62159ee666400593ade366ec6bef271f21d47a4db44c5afeac62d066b030c3409991d75d214,6bce2b00-9324-4fc0-8e80-3669da72fc9c,1cd8f49a62919344b92d85f091bee1cc63473d38234ce552650a9c82b1aa9eebde914770f27a3de50ec03e46f205315c7e628ec9fc998042495eafe00f020c6c
17132,ACCIDENT 17132 - RIGHT FOOT STRUCK BY PRIY BAR DUE TO EMPLOYEE ASSISTANCE IN REMOVING T-BLOCK,AFFECTED_BY,RIGHT FOOT,c10a9e885f97932e8287354b9295e377ac24a8543367b391e296b62159ee666400593ade366ec6bef271f21d47a4db44c5afeac62d066b030c3409991d75d214,b42c338d-eb4b-4840-94b9-6f7a5a388b7d,1cd8f49a62919344b92d85f091bee1cc63473d38234ce552650a9c82b1aa9eebde914770f27a3de50ec03e46f205315c7e628ec9fc998042495eafe00f020c6c
17141,"GENERATION PARK HOUMATON, USA CAMPUS",OCCURRED_AT,"NEAR MISS 17141 - OVER PRESSURIZATION AT KLV-14 CONNECTOR IN TEST BUNNY CAMPUS HOUMATON, USA",a4ef86010d4bca3b9a31bf5dd2fc41da016ef2b853b50d55cb7fbc1ad0a2f0c6004bc8441575da2290dc28f05f08bac23ff577122038f22a79eb879a343af75f,b6fb938d-2b2b-4b0b-8956-48dddc84bd60,3ffc3968341a7d09587c4cdc5a06e627f9c10336d2418c7c36cf94466f848e777c33b94045a1b2ba0c11c228d4a37534a11e0ac5ac7ea314b76fb2b143a75eeb
17141,"NEAR MISS 17141 - OVER PRESSURIZATION AT KLV-14 CONNECTOR IN TEST BUNNY CAMPUS HOUMATON, USA",OCCURRED_AT,2023-10-9,a4ef86010d4bca3b9a31bf5dd2fc41da016ef2b853b50d55cb7fbc1ad0a2f0c6004bc8441575da2290dc28f05f08bac23ff577122038f22a79eb879a343af75f,ffa55744-8b75-4e56-a396-8809158b6118,3ffc3968341a7d09587c4cdc5a06e627f9c10336d2418c7c36cf94466f848e777c33b94045a1b2ba0c11c228d4a37534a11e0ac5ac7ea314b76fb2b143a75eeb
17141,"NEAR MISS 17141 - OVER PRESSURIZATION AT KLV-14 CONNECTOR IN TEST BUNNY CAMPUS HOUMATON, USA",OCCURRED_AT,"GENERATION PARK GENERATION PARK HOUMATON, USA CAMPUS",a4ef86010d4bca3b9a31bf5dd2fc41da016ef2b853b50d55cb7fbc1ad0a2f0c6004bc8441575da2290dc28f05f08bac23ff577122038f22a79eb879a343af75f,a6285ce8-bd86-4620-8d21-040c6b25b02e,3ffc3968341a7d09587c4cdc5a06e627f9c10336d2418c7c36cf94466f848e777c33b94045a1b2ba0c11c228d4a37534a11e0ac5ac7ea314b76fb2b143a75eeb
17141,TECHNIPFMC PLC CLIENT,OCCURRED_AT,"GENERATION PARK HOUMATON, USA CAMPUS",a4ef86010d4bca3b9a31bf5dd2fc41da016ef2b853b50d55cb7fbc1ad0a2f0c6004bc8441575da2290dc28f05f08bac23ff577122038f22a79eb879a343af75f,8314b940-8841-4d07-a9c2-8fbaa524e146,3ffc3968341a7d09587c4cdc5a06e627f9c10336d2418c7c36cf94466f848e777c33b94045a1b2ba0c11c228d4a37534a11e0ac5ac7ea314b76fb2b143a75eeb
