src,rel,dst,src_label,dst_label,row_id
node:f5b142655b8cebda,asked for,node:d80453acd60c8553,He,first aid treatment,800
node:f5b142655b8cebda,move for,node:b286bb4e39dd0531,He,follow-up,800
node:f5b142655b8cebda,move for,node:289c9e3f02b1e801,He,further follow-up on existing injury,800
node:f5b142655b8cebda,move for,node:501579cde484ff9a,He,further follow-up,800
node:f5b142655b8cebda,move for,node:93586d4e3453e112,He,follow-up on existing injury,800
node:f5b142655b8cebda,asked for,node:d8c4e08fb9cac069,He,aid treatment,800
node:f5b142655b8cebda,move for,node:09ce2c99a99407ca,He,follow-up on injury,800
node:94894d0480830370,is,node:3a0fe8545bac232e,type,Injury/Illness,800
node:f65bceae9e1f5084,is,node:4dd842546de55b2c,description,Negligible,800
node:1a345cef2abea8d3,is,node:ee7d7df4366777c2,severity value,1.0,800
node:f65bceae9e1f5084,is,node:f9d5f765546f2696,description,Exposure,800
node:f65bceae9e1f5084,is Exposure to,node:107af1ad6cd438ad,description,activity,800
node:f65bceae9e1f5084,is Exposure to,node:3a6b50ed4095dd4c,description,activity by location,800
node:94894d0480830370,description of is,node:93f0ff3210061310,type,Exposure to activity,800
node:94894d0480830370,description of is,node:f9d5f765546f2696,type,Exposure,800
node:94894d0480830370,description of is,node:0ceb2ed48a6b1d28,type,Exposure to activity by location,800
node:b66ca7b81154bd22,is,node:ee7d7df4366777c2,value,1.0,800
node:8987dddee8db0aa6,is,node:ee7d7df4366777c2,criticality,1.0,800
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,800
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,800
node:1dc98cc9a40e5a79,is,node:9fe4463071da5136,date,30:00.0,800
node:f02496fb1c3a429d,is,node:f9888c17f392de50,title,security guard came to facility with injury,800
node:9e0a3afd66f4fadf,title of is,node:c385eb9e8c89e6e6,case,security guard came with injury,800
node:f02496fb1c3a429d,is,node:d29d273b1059d2e2,title,security guard came,800
node:f02496fb1c3a429d,came to,node:85c7697dea539548,title,facility,800
node:9e0a3afd66f4fadf,title of is,node:d29d273b1059d2e2,case,security guard came,800
node:9e0a3afd66f4fadf,title of is,node:f9888c17f392de50,case,security guard came to facility with injury,800
node:9e0a3afd66f4fadf,title of is,node:221ca3a397a3b82a,case,security guard,800
node:9e0a3afd66f4fadf,title of is,node:aff0c27a1d72c385,case,security guard came to facility,800
node:f02496fb1c3a429d,came with,node:325df6f4242f97b0,title,Pre-existing injury,800
node:f02496fb1c3a429d,is,node:6998bd6bccd39f31,title,security guard came to facility with Pre-existing injury,800
node:f02496fb1c3a429d,came with,node:980646f31a5c5e04,title,injury,800
node:9e0a3afd66f4fadf,title of is,node:e04a039da04da157,case,security guard came with Pre-existing injury,800
node:f02496fb1c3a429d,is,node:c385eb9e8c89e6e6,title,security guard came with injury,800
node:f02496fb1c3a429d,is,node:aff0c27a1d72c385,title,security guard came to facility,800
node:9e0a3afd66f4fadf,title of is,node:6998bd6bccd39f31,case,security guard came to facility with Pre-existing injury,800
node:f02496fb1c3a429d,is,node:e04a039da04da157,title,security guard came with Pre-existing injury,800
node:f02496fb1c3a429d,is,node:221ca3a397a3b82a,title,security guard,800
node:afc97a12f07d4317,is,node:50ab6bc779fa9600,General Business Unit involved,Surface,800
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,800
node:9613588cae9c50d2,is,node:56e29d5d7ca98950,The General Business Unit,Surface International,800
node:9613588cae9c50d2,involved in,node:9e0a3afd66f4fadf,The General Business Unit,case,800
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,800
node:efb0833c3b6eb969,is,node:56e29d5d7ca98950,specific Business Unit,Surface International,800
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,800
node:5322bd41eb35fa05,is,node:a5e8d30551a7cb72,name,Non Project Specific,800
node:99ac13c2bb0f4fc7,is,node:dced6ea9be60cf06,client,TECHNIPFMC PLC.,800
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,800
node:9e0a3afd66f4fadf,was reported on,node:8b7bf3aee679c80e,case,3/21/2022,800
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,800
node:fd062c23cbff59ef,was,node:ee7d7df4366777c2,loss potential severity,1.0,800
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,800
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,800
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,800
node:3dc2d5f80ef9d4ee,is,node:a5e8d30551a7cb72,operating center,Non Project Specific,800
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,800
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,800
node:2809263c1552cd5a,is,node:38d5cabb31d79b64,location code,TFMC551,800
node:f59c096b3321a5ef,code of is,node:38d5cabb31d79b64,incident,TFMC551,800
node:8045bc4ef3beffa2,is,node:65dc49e7dc1b4917,status,Active,800
node:173e215a450466be,went against,node:5adc91bf56f7124d,spray,package,18159
node:173e215a450466be,only hit,node:e9087a891be16ac9,spray,wall,18159
node:f233b7ac0449444f,came out of,node:5da22bd0f1da454f,B9 RLWI PRESS Pressure,line,18159
node:f233b7ac0449444f,came out of,node:1bfa88441a6b3c16,B9 RLWI PRESS Pressure,hp-bleed line,18159
node:173e215a450466be,went against,node:7868c7dbab518b8e,spray,control package,18159
node:173e215a450466be,thus hit,node:e9087a891be16ac9,spray,wall,18159
node:173e215a450466be,went against,node:9f11b46eb05f956f,spray,well control package,18159
node:173e215a450466be,thus only hit,node:e9087a891be16ac9,spray,wall,18159
node:173e215a450466be,hit,node:e9087a891be16ac9,spray,wall,18159
node:5da22bd0f1da454f,was,node:31bae7aeb1a58cf0,line,then connected to spill barrel with hose,18159
node:5da22bd0f1da454f,was connected with,node:9490ced678c2e7cc,line,hose,18159
node:5da22bd0f1da454f,was,node:106fcb66d555a67a,line,connected,18159
node:5da22bd0f1da454f,was,node:f96b3f741014b8b0,line,then connected with hose,18159
node:5da22bd0f1da454f,was,node:9b3228fd9525dafa,line,then connected to spill barrel,18159
node:5da22bd0f1da454f,was,node:360443a7261500d1,line,then connected,18159
node:5da22bd0f1da454f,was,node:f46fd26a0a7baae0,line,connected to spill barrel with hose,18159
node:5da22bd0f1da454f,was connected to,node:eee3a76bd980d013,line,spill barrel,18159
node:94894d0480830370,is,node:3a0fe8545bac232e,type,Injury/Illness,18159
node:f65bceae9e1f5084,is,node:180f9ff29c9bccc1,description,Significant,18159
node:1a345cef2abea8d3,is,node:67f61e3da5145b1a,severity value,3.0,18159
node:f65bceae9e1f5084,is,node:f9d5f765546f2696,description,Exposure,18159
node:f65bceae9e1f5084,is Exposure to,node:3a6b50ed4095dd4c,description,activity by location,18159
node:f65bceae9e1f5084,is Exposure to,node:107af1ad6cd438ad,description,activity,18159
node:94894d0480830370,description of is,node:93f0ff3210061310,type,Exposure to activity,18159
node:94894d0480830370,description of is,node:f9d5f765546f2696,type,Exposure,18159
node:94894d0480830370,description of is,node:0ceb2ed48a6b1d28,type,Exposure to activity by location,18159
node:107af1ad6cd438ad,occurs,node:19f1995a09848a5b,Activity,quarterly,18159
node:b66ca7b81154bd22,is,node:67f61e3da5145b1a,value,3.0,18159
node:8987dddee8db0aa6,is,node:ecbe613e47a50e47,criticality,16.0,18159
node:6ad8136021b8f634,is,node:18769c6ca5c2e6a5,risk color,Yellow,18159
node:b66ca7b81154bd22,is,node:498b3797c1ffeb8d,value,8.0,18159
node:688608fa38c6d97c,is,node:56ad49b28b1f4b20,mitigated risk color,Green,18159
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,18159
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,18159
node:1dc98cc9a40e5a79,is,node:987cc5ec4617e77d,date,23:00.0,18159
node:9032a4f64de6ebfd,came out,node:f00052e203b94208,Pressure,bleed line,18159
node:9032a4f64de6ebfd,came out,node:5da22bd0f1da454f,Pressure,line,18159
node:9e0a3afd66f4fadf,title of is,node:9032a4f64de6ebfd,case,Pressure,18159
node:f02496fb1c3a429d,is,node:9032a4f64de6ebfd,title,Pressure,18159
node:f02496fb1c3a429d,is,node:36faa5ebebea7241,title,Pressure came,18159
node:9e0a3afd66f4fadf,title of is,node:36faa5ebebea7241,case,Pressure came,18159
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,18159
node:afc97a12f07d4317,is,node:ccf791b80952cc4e,General Business Unit involved,Subsea,18159
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,18159
node:efb0833c3b6eb969,is,node:0efe3aa51493aa54,specific Business Unit,Services,18159
node:9613588cae9c50d2,involved in,node:9e0a3afd66f4fadf,The General Business Unit,case,18159
node:9613588cae9c50d2,is,node:0efe3aa51493aa54,The General Business Unit,Services,18159
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,18159
node:5322bd41eb35fa05,is,node:1d74ee50c3e1d200,name,NA,18159
node:d9d10f1dc86defd4,is Stored,node:848b465a4f6ab456,case categorization,tension,18159
node:d9d10f1dc86defd4,is Stored,node:4e4c8862b266eb53,case categorization,energy pressure,18159
node:f4fb9429ef1c1c5d,is,node:cd645485f0892b3a,work process,Manufacturing-Assembly,18159
node:ccc83dc829b0c87c,are,node:c99170d16eddbb7e,life saving rules,Energy Isolation,18159
node:beef3462beb17905,are,node:c99170d16eddbb7e,life rules,Energy Isolation,18159
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,18159
node:9e0a3afd66f4fadf,was reported on,node:08a130151b7fc996,case,12/6/2023,18159
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,18159
node:fd062c23cbff59ef,was,node:67f61e3da5145b1a,loss potential severity,3.0,18159
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,18159
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,18159
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,18159
node:3dc2d5f80ef9d4ee,is,node:a5e8d30551a7cb72,operating center,Non Project Specific,18159
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,18159
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,18159
node:f59c096b3321a5ef,code of is,node:7553d7c6e526e13d,incident,TFMC460,18159
node:2809263c1552cd5a,is,node:7553d7c6e526e13d,location code,TFMC460,18159
node:615e6822b90d2a48,cutting clamp in,node:35ee582dfbcd2f70,IP,stalk rack,24399
node:615e6822b90d2a48,cutting,node:ee79f730a8ac203e,IP,clamp,24399
node:379ddb282d0b61e6,stepped down from,node:c15a48957405bff1,they,bed of truck,24399
node:379ddb282d0b61e6,stepped from,node:c15a48957405bff1,they,bed of truck,24399
node:379ddb282d0b61e6,stepped from,node:9ffe9b10930956b8,they,bed,24399
node:615e6822b90d2a48,get item off,node:5817901d0257c287,IP,bevel truck,24399
node:379ddb282d0b61e6,stepped down from,node:9ffe9b10930956b8,they,bed,24399
node:379ddb282d0b61e6,using,node:4b4a970e4cdd49fa,they,sidestep,24399
node:615e6822b90d2a48,get,node:37001309bf413efe,IP,item,24399
node:615e6822b90d2a48,get item off,node:bfe2901f55253e56,IP,truck,24399
node:d4a1f03b2081d19b,causing,node:44524f92405ad2fb,their side,abrasion,24399
node:bca4bcd08b4c97a6,causing,node:c7625058d3580432,their left side,slight abrasion,24399
node:615e6822b90d2a48,hit,node:bca4bcd08b4c97a6,IP,their left side,24399
node:bca4bcd08b4c97a6,causing,node:44524f92405ad2fb,their left side,abrasion,24399
node:615e6822b90d2a48,slipped on,node:a1f7f50198a30b97,IP,last step,24399
node:615e6822b90d2a48,hit,node:d4a1f03b2081d19b,IP,their side,24399
node:615e6822b90d2a48,slipped on,node:4264123ecb00c168,IP,step,24399
node:d4a1f03b2081d19b,causing,node:c7625058d3580432,their side,slight abrasion,24399
node:554a14684c581ad4,reported for,node:8afde6e5a507e45e,their task,evaluation,24399
node:554a14684c581ad4,reported to,node:ebf0acaf5530fc0e,their task,medic,24399
node:615e6822b90d2a48,had,node:5b4fa82f82dfcbad,IP,small abrasion to their left side,24399
node:615e6822b90d2a48,had,node:44524f92405ad2fb,IP,abrasion,24399
node:df2919171f8b67fb,placed over,node:44524f92405ad2fb,IP bandage,abrasion,24399
node:615e6822b90d2a48,had,node:8e6c89c7126cda41,IP,small abrasion to their side,24399
node:615e6822b90d2a48,had,node:fb35350b8a9ce1b1,IP,abrasion to their side,24399
node:615e6822b90d2a48,had,node:76a269b0b504db2f,IP,small abrasion,24399
node:615e6822b90d2a48,had,node:150da14570230c0d,IP,abrasion to their left side,24399
node:615e6822b90d2a48,just slipped on,node:a1f7f50198a30b97,IP,last step,24399
node:615e6822b90d2a48,was,node:0d53024107448f0e,IP,returned,24399
node:615e6822b90d2a48,was returned,node:4af156813fb1e728,IP,work with out further incident,24399
node:615e6822b90d2a48,was returned,node:6710a35968663e91,IP,work,24399
node:615e6822b90d2a48,work with,node:63c62006b09aa1f3,IP,with incident,24399
node:615e6822b90d2a48,was returned,node:d78342860021d8e5,IP,work with out incident,24399
node:615e6822b90d2a48,work with,node:b53b470e20d1b266,IP,with further incident,24399
node:94894d0480830370,is,node:3a0fe8545bac232e,type,Injury/Illness,24399
node:f65bceae9e1f5084,is,node:4dd842546de55b2c,description,Negligible,24399
node:1a345cef2abea8d3,is,node:ee7d7df4366777c2,severity value,1.0,24399
node:f65bceae9e1f5084,is,node:f9d5f765546f2696,description,Exposure,24399
node:f65bceae9e1f5084,is Exposure to,node:107af1ad6cd438ad,description,activity,24399
node:f65bceae9e1f5084,is Exposure to,node:3a6b50ed4095dd4c,description,activity by location,24399
node:94894d0480830370,description of is,node:93f0ff3210061310,type,Exposure to activity,24399
node:94894d0480830370,description of is,node:f9d5f765546f2696,type,Exposure,24399
node:94894d0480830370,description of is,node:0ceb2ed48a6b1d28,type,Exposure to activity by location,24399
node:107af1ad6cd438ad,occurs,node:19f1995a09848a5b,Activity,quarterly,24399
node:b66ca7b81154bd22,is,node:67f61e3da5145b1a,value,3.0,24399
node:8987dddee8db0aa6,is,node:c5c11887218b0e4c,criticality,4.0,24399
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,24399
node:b66ca7b81154bd22,is,node:ee7d7df4366777c2,value,1.0,24399
node:688608fa38c6d97c,is,node:56ad49b28b1f4b20,mitigated risk color,Green,24399
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,24399
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,24399
node:1dc98cc9a40e5a79,is,node:eda229aab6a7cb97,date,00:00.0,24399
node:9e0a3afd66f4fadf,title of is,node:61e59075944ea347,case,Aid,24399
node:9e0a3afd66f4fadf,title of is,node:e04227f91d94ea5d,case,First Aid,24399
node:f02496fb1c3a429d,is,node:61e59075944ea347,title,Aid,24399
node:f02496fb1c3a429d,is,node:e04227f91d94ea5d,title,First Aid,24399
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,24399
node:afc97a12f07d4317,is,node:ccf791b80952cc4e,General Business Unit involved,Subsea,24399
node:efb0833c3b6eb969,is,node:0a8aa232494d650c,specific Business Unit,Projects,24399
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,24399
node:9613588cae9c50d2,involved in,node:9e0a3afd66f4fadf,The General Business Unit,case,24399
node:9613588cae9c50d2,is,node:0a8aa232494d650c,The General Business Unit,Projects,24399
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,24399
node:5322bd41eb35fa05,is,node:89ed3fda105b2c9c,name,301206C003,24399
node:99ac13c2bb0f4fc7,is,node:f4cb08353ca9ac57,client,TALASCEND SL LLC,24399
node:d9d10f1dc86defd4,is,node:3e8feabf3a6f24a4,case categorization,Access/Egress,24399
node:f4fb9429ef1c1c5d,is,node:78fc208a708a21f6,work process,Vessel,24399
node:9e0a3afd66f4fadf,was reported on,node:094d24ff75b135c7,case,10/20/2024,24399
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,24399
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,24399
node:fd062c23cbff59ef,was,node:ee7d7df4366777c2,loss potential severity,1.0,24399
node:f59c096b3321a5ef,has,node:6a611dc3333cada5,incident,has approved,24399
node:f59c096b3321a5ef,has,node:8b3aa9c18f3ac1e0,incident,when has approved,24399
node:1dc98cc9a40e5a79,is,node:7677644cdaeb65fd,date,10/28/2024,24399
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,24399
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,24399
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,24399
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,24399
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,24399
node:3dc2d5f80ef9d4ee,is,node:d12aa20bcd88a452,operating center,TPFMCUSA,24399
node:f59c096b3321a5ef,code of is,node:ed472054ddf8d977,incident,TFMC617,24399
node:2809263c1552cd5a,is,node:ed472054ddf8d977,location code,TFMC617,24399
node:8045bc4ef3beffa2,is,node:65dc49e7dc1b4917,status,Active,24399
node:31293efe993c24ad,type of is,node:1c1b1bd9d2192d38,impact,Damage,12642
node:94894d0480830370,is,node:1c1b1bd9d2192d38,type,Damage,12642
node:1a345cef2abea8d3,is,node:30b402df5de31446,severity value,2.0,12642
node:f65bceae9e1f5084,is Probability of,node:3870a30e191483dc,description,event,12642
node:f65bceae9e1f5084,is Probability of,node:f105e53fe5a10f50,description,undesired event,12642
node:f65bceae9e1f5084,is,node:3d73a65ff68270a6,description,Probability,12642
node:9e0a3afd66f4fadf,is,node:89c9e690f63d8de8,case,occur,12642
node:b66ca7b81154bd22,is,node:30b402df5de31446,value,2.0,12642
node:8987dddee8db0aa6,is,node:c5c11887218b0e4c,criticality,4.0,12642
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,12642
node:b66ca7b81154bd22,is,node:30b402df5de31446,value,2.0,12642
node:688608fa38c6d97c,is,node:56ad49b28b1f4b20,mitigated risk color,Green,12642
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,12642
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,12642
node:1dc98cc9a40e5a79,is,node:9fe4463071da5136,date,30:00.0,12642
node:f02496fb1c3a429d,is,node:ec3bd596e8d292ce,title,040,12642
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,12642
node:afc97a12f07d4317,is,node:ccf791b80952cc4e,General Business Unit involved,Subsea,12642
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,12642
node:efb0833c3b6eb969,is,node:0efe3aa51493aa54,specific Business Unit,Services,12642
node:9613588cae9c50d2,involved in,node:9e0a3afd66f4fadf,The General Business Unit,case,12642
node:9613588cae9c50d2,is,node:0efe3aa51493aa54,The General Business Unit,Services,12642
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,12642
node:5322bd41eb35fa05,is,node:a5e8d30551a7cb72,name,Non Project Specific,12642
node:99ac13c2bb0f4fc7,is,node:dced6ea9be60cf06,client,TECHNIPFMC PLC.,12642
node:f4fb9429ef1c1c5d,is,node:78fc208a708a21f6,work process,Vessel,12642
node:9e0a3afd66f4fadf,was reported on,node:9339533610f89bdb,case,1/24/2023,12642
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,12642
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,12642
node:fd062c23cbff59ef,was,node:30b402df5de31446,loss potential severity,2.0,12642
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,12642
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,12642
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,12642
node:3dc2d5f80ef9d4ee,is,node:a5e8d30551a7cb72,operating center,Non Project Specific,12642
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,12642
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,12642
node:f59c096b3321a5ef,code of is,node:61188690a1918bd2,incident,TFMC611,12642
node:2809263c1552cd5a,is,node:61188690a1918bd2,location code,TFMC611,12642
node:cb1a60d5327f3f05,posted at,node:c5a8bf9ceacfd65f,signage,gate passing under gate arm,18394
node:0c76d48168c53002,proceeded through,node:8301566e3fe0441a,TFMC personnel,gate,18394
node:cb1a60d5327f3f05,posted at,node:8ec074e56fcd4843,signage,gate passing under automatic gate arm,18394
node:0c76d48168c53002,entering,node:d408ab91b82f28c2,TFMC personnel,SLB facility,18394
node:c906bab84996fed1,lowered onto,node:dcd09b134e6b49f6,arm,TFMC personnel 's vehicle,18394
node:cb1a60d5327f3f05,posted at,node:8301566e3fe0441a,signage,gate,18394
node:94ce8985633481f0,break away from,node:39cb05a7d935887b,gate arm,its axis,18394
node:94ce8985633481f0,partially break away from,node:39cb05a7d935887b,gate arm,its axis,18394
node:0c76d48168c53002,onto,node:50700bbe87da8124,TFMC personnel,vehicle,18394
node:cb1a60d5327f3f05,posted at,node:769016af0ea6769b,signage,gate passing,18394
node:0c76d48168c53002,scanned,node:7d75f74b68848b1a,TFMC personnel,their badge,18394
node:0c76d48168c53002,proceeded at,node:512ec695c2c62327,TFMC personnel,SLB,18394
node:c906bab84996fed1,causing,node:94ce8985633481f0,arm,gate arm,18394
node:3b51e31e32a1b62f,stopped following,node:c10950cf477ab851,SLB personnel,vehicles,18394
node:94ce8985633481f0,was,node:33cd39ef9605a95f,gate arm,raised again,18394
node:94ce8985633481f0,was,node:b645cfe67efb774f,gate arm,raised,18394
node:3b51e31e32a1b62f,entering facility,node:b645cfe67efb774f,SLB personnel,raised,18394
node:3b51e31e32a1b62f,entering,node:85c7697dea539548,SLB personnel,facility,18394
node:3b51e31e32a1b62f,entering facility,node:33cd39ef9605a95f,SLB personnel,raised again,18394
node:eea5853fb4496496,meet with,node:0c76d48168c53002,SLB HSE,TFMC personnel,18394
node:eea5853fb4496496,requested,node:67b5082c91c5e260,SLB HSE,meet,18394
node:eea5853fb4496496,meet,node:261fb6af177354bb,SLB HSE,re-orient with policies,18394
node:86b441678d5048ac,was,node:6b7b9049901e6ef5,stop,called,18394
node:eea5853fb4496496,meet,node:32d9c196e0a952e5,SLB HSE,re-orient with policies on site,18394
node:eea5853fb4496496,meet,node:716bf7304f12ba59,SLB HSE,re-orient,18394
node:eea5853fb4496496,requested,node:c457df66e2efd98b,SLB HSE,meet with TFMC personnel,18394
node:50700bbe87da8124,pass with,node:8a487bffd48118ef,vehicle,card swipe,18394
node:6337ecce9904a6d1,pass with,node:8a487bffd48118ef,one vehicle,card swipe,18394
node:a60ccd447010263e,is with,node:eea5853fb4496496,meeting,SLB HSE,18394
node:31293efe993c24ad,type of is,node:1c1b1bd9d2192d38,impact,Damage,18394
node:94894d0480830370,is,node:1c1b1bd9d2192d38,type,Damage,18394
node:f65bceae9e1f5084,is,node:4dd842546de55b2c,description,Negligible,18394
node:1a345cef2abea8d3,is,node:ee7d7df4366777c2,severity value,1.0,18394
node:f65bceae9e1f5084,is,node:f9d5f765546f2696,description,Exposure,18394
node:f65bceae9e1f5084,is Exposure to,node:3a6b50ed4095dd4c,description,activity by location,18394
node:f65bceae9e1f5084,is Exposure to,node:107af1ad6cd438ad,description,activity,18394
node:94894d0480830370,description of is,node:93f0ff3210061310,type,Exposure to activity,18394
node:94894d0480830370,description of is,node:f9d5f765546f2696,type,Exposure,18394
node:94894d0480830370,description of is,node:0ceb2ed48a6b1d28,type,Exposure to activity by location,18394
node:b66ca7b81154bd22,is,node:ee7d7df4366777c2,value,1.0,18394
node:8987dddee8db0aa6,is,node:ee7d7df4366777c2,criticality,1.0,18394
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,18394
node:b66ca7b81154bd22,is,node:1c9898c2a5f6f9bf,value,0.0,18394
node:688608fa38c6d97c,is,node:56ad49b28b1f4b20,mitigated risk color,Green,18394
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,18394
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,18394
node:af37b94b74201925,is,node:9fe4463071da5136,time,30:00.0,18394
node:f02496fb1c3a429d,is,node:eefd4545375bc4b7,title,Non-TFMC Owned,18394
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,18394
node:afc97a12f07d4317,is,node:ccf791b80952cc4e,General Business Unit involved,Subsea,18394
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,18394
node:efb0833c3b6eb969,is,node:0efe3aa51493aa54,specific Business Unit,Services,18394
node:9613588cae9c50d2,involved in,node:9e0a3afd66f4fadf,The General Business Unit,case,18394
node:9613588cae9c50d2,is,node:0efe3aa51493aa54,The General Business Unit,Services,18394
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,18394
node:5322bd41eb35fa05,is,node:a5e8d30551a7cb72,name,Non Project Specific,18394
node:99ac13c2bb0f4fc7,is,node:2eb15d17a07ef20c,client,BP EXPLORATION,18394
node:9e0a3afd66f4fadf,was reported on,node:94854edd1b4d4ffd,case,6/16/2023,18394
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,18394
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,18394
node:fd062c23cbff59ef,was,node:ee7d7df4366777c2,loss potential severity,1.0,18394
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,18394
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,18394
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,18394
node:3dc2d5f80ef9d4ee,is,node:a5e8d30551a7cb72,operating center,Non Project Specific,18394
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,18394
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,18394
node:f59c096b3321a5ef,code of is,node:61188690a1918bd2,incident,TFMC611,18394
node:2809263c1552cd5a,is,node:61188690a1918bd2,location code,TFMC611,18394
node:8045bc4ef3beffa2,is,node:65dc49e7dc1b4917,status,Active,18394
node:2f3a363b834dd2f8,got,node:6fbf4a502c371a24,box,caught,20247
node:077d4744c86094fa,was removing,node:0c6f884b2ccaec22,material handler,pallet,20247
node:2f3a363b834dd2f8,got caught on,node:c1adc8e75cebe703,box,upright,20247
node:31293efe993c24ad,type of is,node:1c1b1bd9d2192d38,impact,Damage,20247
node:94894d0480830370,is,node:1c1b1bd9d2192d38,type,Damage,20247
node:f65bceae9e1f5084,is,node:4dd842546de55b2c,description,Negligible,20247
node:1a345cef2abea8d3,is,node:ee7d7df4366777c2,severity value,1.0,20247
node:94894d0480830370,description of is,node:1d051ddebb2afa7b,type,Frequency,20247
node:f65bceae9e1f5084,is Frequency of,node:f59c096b3321a5ef,description,incident,20247
node:f65bceae9e1f5084,is,node:1d051ddebb2afa7b,description,Frequency,20247
node:9e0a3afd66f4fadf,Has,node:193ad9ad8dec6fbf,case,Has occurred in our company,20247
node:9e0a3afd66f4fadf,Has,node:a0bc746ddfb69b1b,case,Has occurred,20247
