id_l,id_r,type,title_l,title_r,score,nums_l,nums_r,num_jaccard,block_key,weak_match
3c74a9d0-88e2-4e3a-8466-e1bd275b8cd8,92ddecbd-dc34-493f-8196-8db8e810ad27,LOCATION,BROWN FIELD AREA,BROWN FIELD E5 AREA,1.0,,5,0.0,LOCATION|BROWN|4,False
4387b000-3ba5-49f4-842f-c5ecb8848338,302bb254-8fcf-42d3-96cb-f5acbbfb7647,EQUIPMENT,COMPANY VEHICLE LD5550,COMPANY VEHICLE LD5529,0.9090909090909092,5550,5529,0.0,EQUIPMENT|COMPANY|5,False
62fb6b52-337e-42c5-9e01-c12e2f9c0083,687f21f7-29e8-48aa-9353-43664649c55a,ORGANIZATION,KIP-EM LLC,KIP EM LLC,1.0,,,1.0,ORGANIZATION|KIP|2,True
e9172a74-8b5f-4a11-84d1-143c26e0f95f,8d956832-1780-48f3-91bd-18340c191d4c,EQUIPMENT,DEEP-C DREDGER (SD-010),DEEP-C DREDGER (SD-075),0.9047619047619048,010,075,0.0,EQUIPMENT|DEEP|5,False
c8b9d255-1c8e-43d9-9787-1f6ca324145d,966ce4c6-bb72-4986-88c7-8bc17527df0d,LOCATION,BUILDING 7,BUILDING #1,0.9,7,1,0.0,LOCATION|BUILDING|2,False
cb5733c8-6834-46c5-917f-e434282d68d8,22a2f2a2-4bc6-4ebe-ba49-93ef38170662,EQUIPMENT,DEEP-C DREDGER (SD-023),DEEP-C DREDGER (SD-092),0.9523809523809524,023,092,0.0,EQUIPMENT|DEEP|5,False
9ea38fb3-460e-48f4-ba5e-922fa80f2207,0ce97fed-b2de-43ea-84ff-623021cb10ac,EQUIPMENT,DEEP-C DREDGER (SD-011),DEEP-C DREDGER (SD-037),0.9047619047619048,011,037,0.0,EQUIPMENT|DEEP|5,False
e1b3062c-9c05-4c85-8ae3-c78b44e5f165,997a48a9-6b36-4939-aa2d-788733966816,EQUIPMENT,COMPANY VEHICLE LD3830,COMPANY VEHICLE LD3890,0.9545454545454546,3830,3890,0.0,EQUIPMENT|COMPANY|5,False
6d4e7866-1586-45c8-96b7-d37efe828f4c,bbefc044-d392-46eb-933e-81d1d647932f,EQUIPMENT,DEEP-C DREDGER (SD-049),DEEP-C DREDGER (SD-082),0.9047619047619048,049,082,0.0,EQUIPMENT|DEEP|5,False
6d8daed4-ea6f-420e-b4ba-19f388735b95,361af8d5-c5b9-43d1-8dd4-c71bbc533987,EQUIPMENT,ODA 2 XT WORK ORDER 301877165.,ODA 2 XT WORK ORDER 301877165,1.0,2|301877165,2|301877165,1.0,EQUIPMENT|ODA|7,True
4387b000-3ba5-49f4-842f-c5ecb8848338,f338c942-7b2f-4fbb-9aec-3dcf2b1c5e6f,EQUIPMENT,COMPANY VEHICLE LD5550,COMPANY VEHICLE LD5577,0.9090909090909092,5550,5577,0.0,EQUIPMENT|COMPANY|5,False
d8e029c0-89eb-4cd8-a5f9-16eddf93d7cc,3ea9a906-25f5-4546-aa58-89f8bca6d887,EQUIPMENT,DEEP-C DREDGER (SD-045),DEEP-C DREDGER (SD-105),0.9523809523809524,045,105,0.0,EQUIPMENT|DEEP|5,False
bd86bee9-b712-49b7-9434-845d47e75872,a5b3df54-a340-4b45-aeb6-3e52a22040e8,EQUIPMENT,DEEP-C DREDGER (SD-085),DEEP-C DREDGER (SD-103),0.9047619047619048,085,103,0.0,EQUIPMENT|DEEP|5,False
653d02fb-2de2-48e4-bc17-6a097066182d,3f79025d-b779-41af-b65c-ee1aad33d2ad,EQUIPMENT,COMPANY VEHICLE LD3872,COMPANY VEHICLE LD3860,0.9090909090909092,3872,3860,0.0,EQUIPMENT|COMPANY|5,False
e9d7f76a-3631-42d3-bfe3-2d762e5f6fd7,02ec3637-8793-4508-8367-fdcc823b306e,EQUIPMENT,COMPANY VEHICLE LD3985,COMPANY VEHICLE LD3894,0.9090909090909092,3985,3894,0.0,EQUIPMENT|COMPANY|5,False
1f0143f9-976d-40b8-898c-2b8c001bf481,7e2607d6-79bf-478e-885b-4e8bbce9d0b9,EQUIPMENT,COMPANY VEHICLE LD3643,COMPANY VEHICLE LD3765,0.9090909090909092,3643,3765,0.0,EQUIPMENT|COMPANY|5,False
babb82d4-04fd-46af-a12b-909f6460c746,41f7643a-2688-49c5-915b-3cfa3ee6e9fa,EQUIPMENT,DEEP-C DREDGER (SD-051),DEEP-C DREDGER (SD-054),0.9523809523809524,051,054,0.0,EQUIPMENT|DEEP|5,False
a7643c4e-c5a4-4163-8d9f-589d3fa89d14,71a3283e-3c7d-462a-bbc6-df3470da52d1,EQUIPMENT,PROPANE BOTTLES,PROPANE BOTTLE,0.9655172413793104,,,1.0,EQUIPMENT|PROPANE|3,True
e9172a74-8b5f-4a11-84d1-143c26e0f95f,7e65880f-9f10-4220-9f26-ee675984d3da,EQUIPMENT,DEEP-C DREDGER (SD-010),DEEP-C DREDGER (SD-012),0.9523809523809524,010,012,0.0,EQUIPMENT|DEEP|5,False
4296ebf9-4eab-4c9b-af9d-704d40db608f,997a48a9-6b36-4939-aa2d-788733966816,EQUIPMENT,COMPANY VEHICLE LD3943,COMPANY VEHICLE LD3890,0.9090909090909092,3943,3890,0.0,EQUIPMENT|COMPANY|5,False
4d333ec9-9bdb-4684-88de-436a56402380,8bab7ad1-0b8b-412d-92b5-9ce2d4f221f3,EQUIPMENT,TIE WRAPS,TIE WRAP,0.9411764705882354,,,1.0,EQUIPMENT|TIE|2,False
a5be9442-d937-4d1b-8c95-694dbb0e9579,997a48a9-6b36-4939-aa2d-788733966816,EQUIPMENT,COMPANY VEHICLE LD3478,COMPANY VEHICLE LD3890,0.9090909090909092,3478,3890,0.0,EQUIPMENT|COMPANY|5,False
296d317c-b3bb-456f-a103-1bbd8f79d803,6d0a7c9c-069c-4bf6-becd-c8fed5edcc08,EQUIPMENT,DEEP-C DREDGER (SD-067),DEEP-C DREDGER (SD-070),0.9523809523809524,067,070,0.0,EQUIPMENT|DEEP|5,False
212bf37e-499e-4184-b086-0b38a7aeb445,f29d4900-e5bb-4ee6-9950-e68690935784,EQUIPMENT,COMPANY VEHICLE LD3964,COMPANY VEHICLE LD3845,0.9090909090909092,3964,3845,0.0,EQUIPMENT|COMPANY|5,False
6f5f1b6b-4a8d-487e-89d1-ba60fc78296b,df5af68d-60b2-46a4-9cae-38e319fd4d75,EQUIPMENT,DEEP-C DREDGER (SD-079),DEEP-C DREDGER (SD-104),0.9047619047619048,079,104,0.0,EQUIPMENT|DEEP|5,False
3edff918-25d6-4b40-831a-e46caa708a93,49887e11-4aec-4d1d-a81a-629af748697c,INJURY_TYPE,DAMAGE TO HANDRAIL,DAMAGE TO HAND RAIL,0.9729729729729728,,,1.0,INJURY_TYPE|DAMAGE|4,True
914d00ed-ebd7-47d0-988e-1668e72615c1,a22b7b5d-9914-4c01-ac26-5b529efc06c8,EQUIPMENT,DEEP-C DREDGER (SD-038),DEEP-C DREDGER (SD-074),0.9047619047619048,038,074,0.0,EQUIPMENT|DEEP|5,False
0186fe08-ad68-445e-bbc2-53e32c987f3f,2d04678a-b8b4-4880-b5a3-a7ca37a0beb6,EQUIPMENT,COMPANY VEHICLE LD5511,COMPANY VEHICLE LD5519,0.9545454545454546,5511,5519,0.0,EQUIPMENT|COMPANY|5,False
f338c942-7b2f-4fbb-9aec-3dcf2b1c5e6f,9686eb8d-a388-48e9-83c6-ef12745a8b14,EQUIPMENT,COMPANY VEHICLE LD5577,COMPANY VEHICLE LD5575,0.9545454545454546,5577,5575,0.0,EQUIPMENT|COMPANY|5,False
01ff5726-8bf3-46b3-86dd-4ade602f02fe,d7e10292-0dce-48f4-8655-b4b946c6c48d,EQUIPMENT,COMPANY VEHICLE LD3680,COMPANY VEHICLE LD5638,0.9090909090909092,3680,5638,0.0,EQUIPMENT|COMPANY|5,False
bfe2e8b0-7364-4a9f-b997-ae1fe3de0a69,4f10304d-2882-44c7-9246-de5278e3dbcf,BODY_PART,RIGHT HAND II FINGER,RIGHT HAND III FINGER,0.975609756097561,,,1.0,BODY_PART|RIGHT|5,True
b98c28da-6ba4-4b23-ae99-be367ad2e6e8,ef8cb64e-dc68-48b7-9a2f-38f52b095582,EQUIPMENT,DEEP-C DREDGER (SD-094),DEEP-C DREDGER (SD-114),0.9047619047619048,094,114,0.0,EQUIPMENT|DEEP|5,False
f15f343e-21af-45df-ac5c-9efce8819a99,04def439-06a5-4d62-b7b2-316ee3c7ac26,EQUIPMENT,APPROXIMATELY 4 LITERS,APPROXIMATELY 30 LITERS,0.9523809523809524,4,30,0.0,EQUIPMENT|APPROXIMATELY|5,False
a60079d3-da0f-49ac-83bb-d882c5e30b6c,73b8322a-bc16-48a4-9bd9-e538b135ae7b,EQUIPMENT,DEEP-C DREDGER (SD-003),DEEP-C DREDGER (SD-006),0.9523809523809524,003,006,0.0,EQUIPMENT|DEEP|5,False
f33b7a3d-1cd7-4115-9804-8887077d16be,a3fff9da-abf4-4439-899e-c1dce38ba077,EQUIPMENT,DEEP-C DREDGER (SD-063),DEEP-C DREDGER (SD-073),0.9523809523809524,063,073,0.0,EQUIPMENT|DEEP|5,False
3742ade5-fa11-4f92-bdba-9effada17c04,bedd6c0d-5a3a-417d-ba59-56c92a19e663,EQUIPMENT,CLASS 7 TORQUE TOOL,CLASS 4 TORQUE TOOL,0.9473684210526316,7,4,0.0,EQUIPMENT|CLASS|4,False
59ca3dd0-3dab-4bc9-a40f-35b8b3b3691c,22a2f2a2-4bc6-4ebe-ba49-93ef38170662,EQUIPMENT,DEEP-C DREDGER (SD-031),DEEP-C DREDGER (SD-092),0.9047619047619048,031,092,0.0,EQUIPMENT|DEEP|5,False
1787a705-a688-468d-a79d-475cfbfee187,d8e029c0-89eb-4cd8-a5f9-16eddf93d7cc,EQUIPMENT,DEEP-C DREDGER (SD-005),DEEP-C DREDGER (SD-045),0.9523809523809524,005,045,0.0,EQUIPMENT|DEEP|5,False
c35b23b1-782c-495b-908d-1872d03fa0ad,296d317c-b3bb-456f-a103-1bbd8f79d803,EQUIPMENT,DEEP-C DREDGER (SD-061),DEEP-C DREDGER (SD-067),0.9523809523809524,061,067,0.0,EQUIPMENT|DEEP|5,False
d058c42b-373c-4f97-baa4-446bc6f14273,7561a911-42d8-47f2-8c82-cba63a506486,EQUIPMENT,DEEP-C DREDGER (SD-030),DEEP-C DREDGER (SD-052),0.9047619047619048,030,052,0.0,EQUIPMENT|DEEP|5,False
60265123-7951-4bc0-8d18-2da2f821b68c,2ce2f00a-b339-4978-b075-246a5da1ff47,EQUIPMENT,THRT/TH,THRT,1.0,,,1.0,EQUIPMENT|THRT|1,True
9e7628df-d17f-4a66-b578-cc21ed1538e2,47f2f116-8b43-4852-a912-107d13b26835,ORGANIZATION,"NOBLE ENERGY, INC.",NOBLE ENERGY INC.,1.0,,,1.0,ORGANIZATION|NOBLE|4,True
5d753769-a1d1-4945-acaf-d6bf581e5815,7561a911-42d8-47f2-8c82-cba63a506486,EQUIPMENT,DEEP-C DREDGER (SD-025),DEEP-C DREDGER (SD-052),0.9523809523809524,025,052,0.0,EQUIPMENT|DEEP|5,False
fd192baf-f830-4c00-ba9d-e7b46cb76293,a612c0d7-3524-49dd-9339-1fe58c6fb601,ORGANIZATION,TECHNICIAN 3,TECHNICIAN 4,0.9166666666666669,3,4,0.0,ORGANIZATION|TECHNICIAN|3,False
3b110d55-d08d-42dd-930f-d7b9695a1954,6f5f1b6b-4a8d-487e-89d1-ba60fc78296b,EQUIPMENT,DEEP-C DREDGER (SD-066),DEEP-C DREDGER (SD-079),0.9047619047619048,066,079,0.0,EQUIPMENT|DEEP|5,False
a22b7b5d-9914-4c01-ac26-5b529efc06c8,e45e1383-26b6-4a20-91e0-50f14973dc20,EQUIPMENT,DEEP-C DREDGER (SD-074),DEEP-C DREDGER (SD-081),0.9047619047619048,074,081,0.0,EQUIPMENT|DEEP|5,False
6d4e7866-1586-45c8-96b7-d37efe828f4c,e5737d68-3b96-46a6-b723-a978301656d7,EQUIPMENT,DEEP-C DREDGER (SD-049),DEEP-C DREDGER (SD-093),0.9523809523809524,049,093,0.0,EQUIPMENT|DEEP|5,False
c2d8b92c-e6d6-4824-a32e-426ed13c6875,57e334b4-b31c-437e-8817-0ceb5dee5274,LOCATION,ONSHORE TERMINAL FOR VA&S1 DEVELOPMENT PROJECT_AMALAPURAM_,ONSHORE TERMINAL FOR VA&S1 DEVELOPMENT PROJECT_AMALAPURA,0.991150442477876,1,1,1.0,LOCATION|ONSHORE|14,True
a54bd296-ee4b-4cd7-96b8-c8e8af65a916,e1c3c0df-ccf5-44ae-9455-f52eecbd592c,LOCATION,WORKSHOP,WORKSHOP #2,1.0,,2,0.0,LOCATION|WORKSHOP|2,False
9ab3be16-8a62-4eba-bcab-62b07733991a,d7122e13-d8be-4364-a074-81d00dd41271,LOCATION,SUPERVISORS OFFICE.,SUPERVISORS OFFICE,1.0,,,1.0,LOCATION|SUPERVISORS|4,True
b6fa1570-5bfc-4ee1-9173-dab44d1baa54,5dbfba1f-c387-40e5-a24b-90c1d1368f0f,EQUIPMENT,4 PORT HOTSTAB,4 PORT HOT STAB,0.9655172413793104,4,4,1.0,EQUIPMENT|4|3,True
a60079d3-da0f-49ac-83bb-d882c5e30b6c,c6f95412-a785-4cb3-97fe-e177f17f760b,EQUIPMENT,DEEP-C DREDGER (SD-003),DEEP-C DREDGER (SD-080),0.9523809523809524,003,080,0.0,EQUIPMENT|DEEP|5,False
7e65880f-9f10-4220-9f26-ee675984d3da,c85214ed-a78d-4cc9-91e5-9ad4e6fdb372,EQUIPMENT,DEEP-C DREDGER (SD-012),DEEP-C DREDGER (SD-014),0.9523809523809524,012,014,0.0,EQUIPMENT|DEEP|5,False
d6bfd93b-6965-45d7-a08b-79d851b9ddda,99b353bb-1902-4d68-a2fb-a38593addbd6,EQUIPMENT,DEEP-C DREDGER (SD-020),DEEP-C DREDGER (SD-058),0.9047619047619048,020,058,0.0,EQUIPMENT|DEEP|5,False
524f8790-a913-4861-b79c-47ebddb48208,2670f357-7ddd-4ffb-ad71-660324028ee2,EQUIPMENT,DEEP-C DREDGER (SD-029),DEEP-C DREDGER (SD-077),0.9047619047619048,029,077,0.0,EQUIPMENT|DEEP|5,False
fd524b88-1298-43bf-9e6d-c2fcfce175c6,77b9bda0-0bc7-47da-8739-0f8d970685e3,EQUIPMENT,JACK STAND,JACK STANDS,0.9523809523809524,,,1.0,EQUIPMENT|JACK|2,True
50612ed9-b08c-4cc6-9124-398fcb615849,bbefc044-d392-46eb-933e-81d1d647932f,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-082),0.9047619047619048,033,082,0.0,EQUIPMENT|DEEP|5,False
b4cd361a-4e6c-4158-90e7-6f985194e949,27c2fd21-e13f-4344-b9e5-3891fd8e9309,EQUIPMENT,DEEP-C DREDGER (SD-028),DEEP-C DREDGER (SD-102),0.9523809523809524,028,102,0.0,EQUIPMENT|DEEP|5,False
2ab69161-3a50-437c-b025-42b860588e74,52fc3246-6f44-4d55-869f-692ff30ade8e,EQUIPMENT,COMPANY VEHICLE LD5522,COMPANY VEHICLE LD5578,0.9090909090909092,5522,5578,0.0,EQUIPMENT|COMPANY|5,False
571aa664-7dd4-4e3e-a9d3-ee0acf0cc4d2,c6370cdb-9d9a-4212-83a1-b0d4e205d790,LOCATION,"UNKNOWN, HAIFA, ISRAEL, MIDDLE EAST",UNKNOWN - UNKNOWN - ISRAEL - MIDDLE EAST,1.0,,,1.0,LOCATION|UNKNOWN|8,True
50612ed9-b08c-4cc6-9124-398fcb615849,bd7d86b4-daef-4f78-9717-e7a365afb922,EQUIPMENT,DEEP-C DREDGER (SD-033),DEEP-C DREDGER (SD-110),0.9047619047619048,033,110,0.0,EQUIPMENT|DEEP|5,False
915e97d0-694d-4e3c-b3d1-43316a96716f,a3fff9da-abf4-4439-899e-c1dce38ba077,EQUIPMENT,DEEP-C DREDGER (SD-069),DEEP-C DREDGER (SD-073),0.9047619047619048,069,073,0.0,EQUIPMENT|DEEP|5,False
dd5e497b-6728-45a0-ae73-935eb3127a3d,202f477f-1442-4e45-b128-c5565971d3ab,ORGANIZATION,MEWP OPERATOR,MEWP OPERATORS,0.9629629629629628,,,1.0,ORGANIZATION|MEWP|3,True
d6ae4064-6887-4b0b-b47f-a3a685439e0d,0fc190fb-80b8-4dd8-be12-aa05fe2c6bea,EQUIPMENT,DEEP-C DREDGER (SD-056),DEEP-C DREDGER (SD-062),0.9523809523809524,056,062,0.0,EQUIPMENT|DEEP|5,False
834c652e-796a-4806-b88a-bde3af661048,e09152fe-92ff-47cb-853d-c530776e3823,LOCATION,NON-ACCEPTABLE SITUATION 1,NON-ACCEPTABLE SITUATION 2,0.9615384615384616,1,2,0.0,LOCATION|NON|6,False
b2d6b1ff-8823-4ad3-a43e-2b2752a5e2d8,e45e1383-26b6-4a20-91e0-50f14973dc20,EQUIPMENT,DEEP-C DREDGER (SD-048),DEEP-C DREDGER (SD-081),0.9523809523809524,048,081,0.0,EQUIPMENT|DEEP|5,False
914d00ed-ebd7-47d0-988e-1668e72615c1,2ce5ed57-13bd-4603-a929-404fda4ff93b,EQUIPMENT,DEEP-C DREDGER (SD-038),DEEP-C DREDGER (SD-043),0.9523809523809524,038,043,0.0,EQUIPMENT|DEEP|5,False
06fcbd54-2805-48e8-bda8-724944253a82,d8e029c0-89eb-4cd8-a5f9-16eddf93d7cc,EQUIPMENT,DEEP-C DREDGER (SD-027),DEEP-C DREDGER (SD-045),0.9047619047619048,027,045,0.0,EQUIPMENT|DEEP|5,False
59ca3dd0-3dab-4bc9-a40f-35b8b3b3691c,954c1e25-46fc-43b4-8d58-6f2640b59b2e,EQUIPMENT,DEEP-C DREDGER (SD-031),DEEP-C DREDGER (SD-044),0.9047619047619048,031,044,0.0,EQUIPMENT|DEEP|5,False
2dde4662-e833-4f78-990a-6d554eb21d02,8ff1dab0-ce00-41f9-a48f-36ec57f1e715,EQUIPMENT,DEEP-C DREDGER (SD-019),DEEP-C DREDGER (SD-065),0.9047619047619048,019,065,0.0,EQUIPMENT|DEEP|5,False
1787a705-a688-468d-a79d-475cfbfee187,d6862eee-fcff-4903-b0fb-2ec77fed79a3,EQUIPMENT,DEEP-C DREDGER (SD-005),DEEP-C DREDGER (SD-013),0.9047619047619048,005,013,0.0,EQUIPMENT|DEEP|5,False
1444edd1-4ff5-445c-ac27-ddb46b3b228f,33aa45f5-a439-46f0-a3a5-ed1857d662fc,ORGANIZATION,SECURITY OFFICERS,SECURITY OFFICER,0.9696969696969696,,,1.0,ORGANIZATION|SECURITY|4,True
c324db46-cbcf-4546-a023-f1822c532707,bd7d86b4-daef-4f78-9717-e7a365afb922,EQUIPMENT,DEEP-C DREDGER (SD-076),DEEP-C DREDGER (SD-110),0.9047619047619048,076,110,0.0,EQUIPMENT|DEEP|5,False
b77a9d5f-34f0-4d6b-8952-b75f74a599b1,36035d0a-3008-42cc-bc4a-564e7746be54,EQUIPMENT,COMPANY VEHICLE LD3562,COMPANY VEHICLE LD5506,0.9090909090909092,3562,5506,0.0,EQUIPMENT|COMPANY|5,False
6b1e1985-76f5-4f9b-979f-9b03f48539f0,22a2f2a2-4bc6-4ebe-ba49-93ef38170662,EQUIPMENT,DEEP-C DREDGER (SD-060),DEEP-C DREDGER (SD-092),0.9047619047619048,060,092,0.0,EQUIPMENT|DEEP|5,False
769eb7f9-3244-468a-b2ee-390a54529df4,401d8e81-59fa-4ef9-b20a-b95639d8ba5a,EQUIPMENT,DEEP-C DREDGER (SD-036),DEEP-C DREDGER (SD-096),0.9523809523809524,036,096,0.0,EQUIPMENT|DEEP|5,False
19f691eb-406b-46cc-a19d-60c83d579daf,c49f1c9b-5636-4141-b907-2355fe1f92c8,LOCATION,"UNKNOWN, UNKNOWN, UK, EUROPE",UNKNOWN - UNKNOWN - UK - EUROPE,1.0,,,1.0,LOCATION|UNKNOWN|6,True
a22b7b5d-9914-4c01-ac26-5b529efc06c8,c324db46-cbcf-4546-a023-f1822c532707,EQUIPMENT,DEEP-C DREDGER (SD-074),DEEP-C DREDGER (SD-076),0.9523809523809524,074,076,0.0,EQUIPMENT|DEEP|5,False
8af1b843-eaa8-4567-b40d-9b2f40d3e54c,8ed95cd5-2718-4606-b414-384a6e1bedce,EQUIPMENT,DEEP-C DREDGER (SD-009),DEEP-C DREDGER (SD-088),0.9047619047619048,009,088,0.0,EQUIPMENT|DEEP|5,False
49ebb0df-bcf4-4682-baab-5f6878504a07,e99a6778-7fde-426b-9f41-3dcc7ded4ea0,EQUIPMENT,COMPANY VEHICLE LD3814,COMPANY VEHICLE LD3640,0.9090909090909092,3814,3640,0.0,EQUIPMENT|COMPANY|5,False
c130e6ab-c222-481c-acfb-6c51cda7ecba,30d8fca4-c73f-459f-abb0-af2a236b7344,EQUIPMENT,DEEP-C DREDGER (SD-008),DEEP-C DREDGER (SD-017),0.9047619047619048,008,017,0.0,EQUIPMENT|DEEP|5,False
a596dd62-130e-4fff-9273-57decd24f60f,b6358eaf-f391-42b9-8bf0-79d925af831f,EQUIPMENT,DEEP-C DREDGER (SD-034),DEEP-C DREDGER (SD-086),0.9047619047619048,034,086,0.0,EQUIPMENT|DEEP|5,False
4387b000-3ba5-49f4-842f-c5ecb8848338,458537eb-838c-42f4-af78-a4854b3bb5fb,EQUIPMENT,COMPANY VEHICLE LD5550,COMPANY VEHICLE LD5500,0.9545454545454546,5550,5500,0.0,EQUIPMENT|COMPANY|5,False
c324db46-cbcf-4546-a023-f1822c532707,42833cae-a5b5-4b89-96ce-1a375e0cbbd1,EQUIPMENT,DEEP-C DREDGER (SD-076),DEEP-C DREDGER (SD-098),0.9047619047619048,076,098,0.0,EQUIPMENT|DEEP|5,False
e196845f-aa92-4dd7-9e54-7249805882f3,2e6bf8b0-52aa-42db-aa83-516995e0bf6f,ORGANIZATION,EPK RT TEAM,EPK TEAM,1.0,,,1.0,ORGANIZATION|EPK|2,True
7e052c5f-cb69-40f6-bfee-3b62705bd962,7e2607d6-79bf-478e-885b-4e8bbce9d0b9,EQUIPMENT,COMPANY VEHICLE LD3784,COMPANY VEHICLE LD3765,0.9090909090909092,3784,3765,0.0,EQUIPMENT|COMPANY|5,False
0fc190fb-80b8-4dd8-be12-aa05fe2c6bea,c324db46-cbcf-4546-a023-f1822c532707,EQUIPMENT,DEEP-C DREDGER (SD-062),DEEP-C DREDGER (SD-076),0.9523809523809524,062,076,0.0,EQUIPMENT|DEEP|5,False
1ac12523-dd35-4d8b-95cb-b7a18c01abfe,df5af68d-60b2-46a4-9cae-38e319fd4d75,EQUIPMENT,DEEP-C DREDGER (SD-042),DEEP-C DREDGER (SD-104),0.9523809523809524,042,104,0.0,EQUIPMENT|DEEP|5,False
d058c42b-373c-4f97-baa4-446bc6f14273,5f653b0e-6b66-4247-97b9-27d88342a04a,EQUIPMENT,DEEP-C DREDGER (SD-030),DEEP-C DREDGER (SD-107),0.9047619047619048,030,107,0.0,EQUIPMENT|DEEP|5,False
42fbf8bc-c92e-4572-92bb-f95bbd7843bd,0d1508c0-a323-4e92-b029-05661786f571,LOCATION,"DEEP BLUE 28° 19.5N, 088° 14.6W","DEEP BLUE 28° 19.2N, 088° 14.6W",0.9642857142857144,28|19|5|088|14|6,28|19|2|088|14|6,0.7142857142857143,LOCATION|DEEP|7,True
d6862eee-fcff-4903-b0fb-2ec77fed79a3,0774086e-7d36-4ff9-be3a-4061748c9a8f,EQUIPMENT,DEEP-C DREDGER (SD-013),DEEP-C DREDGER (SD-101),0.9523809523809524,013,101,0.0,EQUIPMENT|DEEP|5,False
d6124611-61dc-4e30-b2fc-bceda953a842,c145f102-7a79-4f15-89e7-7014aa36febf,EQUIPMENT,COMPANY VEHICLE LD3854,COMPANY VEHICLE LD3822,0.9090909090909092,3854,3822,0.0,EQUIPMENT|COMPANY|5,False
06fcbd54-2805-48e8-bda8-724944253a82,27c2fd21-e13f-4344-b9e5-3891fd8e9309,EQUIPMENT,DEEP-C DREDGER (SD-027),DEEP-C DREDGER (SD-102),0.9523809523809524,027,102,0.0,EQUIPMENT|DEEP|5,False
fd8fb285-faa4-4b66-9f20-974868627c09,bd86bee9-b712-49b7-9434-845d47e75872,EQUIPMENT,DEEP-C DREDGER (SD-084),DEEP-C DREDGER (SD-085),0.9523809523809524,084,085,0.0,EQUIPMENT|DEEP|5,False
3a6c5c6f-b128-4dd4-8cd9-7e8033b2f9af,a3fff9da-abf4-4439-899e-c1dce38ba077,EQUIPMENT,DEEP-C DREDGER (SD-001),DEEP-C DREDGER (SD-073),0.9047619047619048,001,073,0.0,EQUIPMENT|DEEP|5,False
8eb0e0b4-7f5d-4ca8-bf73-6a5aecc88337,88de9ac0-f663-4ad6-adc7-a8ceaebad914,EQUIPMENT,COMPANY VEHICLE LD3988,COMPANY VEHICLE LD3785,0.9090909090909092,3988,3785,0.0,EQUIPMENT|COMPANY|5,False
827ab8cb-1363-4124-a64b-38c518949c5f,3f41d23d-8891-42b6-9d0d-dd84770f6e31,INJURY_TYPE,LEFT SHOULDER SPRAIN,LEFT SHOULDER STRAIN,0.95,,,1.0,INJURY_TYPE|LEFT|5,True
5298353f-afdf-4fc1-a91c-be8e300ba659,a22b7b5d-9914-4c01-ac26-5b529efc06c8,EQUIPMENT,DEEP-C DREDGER (SD-055),DEEP-C DREDGER (SD-074),0.9047619047619048,055,074,0.0,EQUIPMENT|DEEP|5,False
b2d6b1ff-8823-4ad3-a43e-2b2752a5e2d8,350b1971-e9f8-4a31-8f9a-457a9ccaa7be,EQUIPMENT,DEEP-C DREDGER (SD-048),DEEP-C DREDGER (SD-100),0.9047619047619048,048,100,0.0,EQUIPMENT|DEEP|5,False
f12fbbe3-ecb5-4cb4-8d07-1dce4aeb6588,524f8790-a913-4861-b79c-47ebddb48208,EQUIPMENT,DEEP-C DREDGER (SD-002),DEEP-C DREDGER (SD-029),0.9523809523809524,002,029,0.0,EQUIPMENT|DEEP|5,False
d6862eee-fcff-4903-b0fb-2ec77fed79a3,0a5c13fe-e4eb-4a69-85e1-c8cf69a83972,EQUIPMENT,DEEP-C DREDGER (SD-013),DEEP-C DREDGER (SD-015),0.9523809523809524,013,015,0.0,EQUIPMENT|DEEP|5,False
a60079d3-da0f-49ac-83bb-d882c5e30b6c,82b82943-1c78-4c54-880b-198bc9f67363,EQUIPMENT,DEEP-C DREDGER (SD-003),DEEP-C DREDGER (SD-018),0.9047619047619048,003,018,0.0,EQUIPMENT|DEEP|5,False
2e1d8c01-f3a6-410f-9cb3-4fcb745ce2a9,2584c082-0598-48f7-aa59-99ee1c619104,EQUIPMENT,COMPANY VEHICLE LD3887,COMPANY VEHICLE LD3876,0.9545454545454546,3887,3876,0.0,EQUIPMENT|COMPANY|5,False
8314a245-25d4-400d-8b81-7a81557aef42,1e10197c-502c-4cbb-8138-7360f6003653,LOCATION,GREECE/KP 450,GREECE/KP 454,0.923076923076923,450,454,0.0,LOCATION|GREECE|3,False
fa5d2236-1238-4f04-98aa-e30d060bf1bc,0407b0ec-0f86-41e9-80e0-1a05eafe9d6f,EQUIPMENT,077524C001 MERO 1,077524C001 - MERO 1,1.0,077524|001|1,077524|001|1,1.0,EQUIPMENT|077524C001|4,True
954c1e25-46fc-43b4-8d58-6f2640b59b2e,98d50bf1-d27b-4d2f-b943-4e49b25a07cc,EQUIPMENT,DEEP-C DREDGER (SD-044),DEEP-C DREDGER (SD-064),0.9523809523809524,044,064,0.0,EQUIPMENT|DEEP|5,False
faa3f384-0327-4531-aa4b-75e0e04956cb,20e734ca-ffba-4ebf-a94d-91063e49b3cf,BODY_PART,RIGHT ARM AND SHOULDER,RIGHT SHOULDER AND HIP,0.9,,,1.0,BODY_PART|RIGHT|5,False
